user,timestamp,tweet,lat,lon
@PabloHidalgo27,Tue Apr 15 15:01:53 +0000 2014,Pues aqui estamos http://t.co/hFl2DjS23R,37.9920015,-1.131464
@Estela_luna9,Tue Apr 15 15:02:17 +0000 2014,Go to Molina :),38.0830124,-1.2284808999999999
@franmtg17,Tue Apr 15 15:02:24 +0000 2014,Tan pequeo y tan hipster,38.022141299999994,-1.1359531
@InmaF,Tue Apr 15 15:02:28 +0000 2014,Aunq agobiantes lo bueno de los das en los q no paras es el gusto q da cuando por la noche por fin te sientas y relajas...espero ese momnto,37.9996734,-1.1777948
@DianaLpz99,Tue Apr 15 15:02:38 +0000 2014,Esperando al gordo.,38.0273718,-1.0168789
@Viictoria204,Tue Apr 15 15:02:38 +0000 2014,Vamonoos http://t.co/pSlef8CuCE,37.9523932,-1.1305729
@franmtg17,Tue Apr 15 15:02:39 +0000 2014,Tan grande y tan choni,38.022141299999994,-1.1359531
@Carmen_Pastor25,Tue Apr 15 15:02:46 +0000 2014,http://t.co/oz0PSk7Sea Ais que me lo como,38.048853799999996,-1.2093029
@GuilleLennonV,Tue Apr 15 15:02:49 +0000 2014,"Bueno, esperemos que los tambores este ao sean tan geniales como aos anteriores :3",,
@emily_b_o,Tue Apr 15 15:02:59 +0000 2014,"""@CuriosoMensaje: Atrvete, arriesga, vive el momento y s feliz.""",38.0587045,-1.2052624
@hadjer_bila,Tue Apr 15 15:03:04 +0000 2014,@xnashlyx  :) :) :),,
@TarynVella_x,Tue Apr 15 15:03:04 +0000 2014,@tillyblue1996 I just had the nicest cheese cake ever ... Just saying xx,37.88016912,-0.9560268
@SilviababyBaby,Tue Apr 15 15:03:07 +0000 2014,BuajJajjajaja,38.051430200000006,-1.2115165
@_ElenaAnaya,Tue Apr 15 15:03:08 +0000 2014,2% de batera. Esto no me dura hasta Cartagena ,37.972199700000004,-1.1302074
@Pepelopezzarago,Tue Apr 15 15:03:09 +0000 2014,Esta tarde parece que no tengo sueo,38.04559520000001,-1.08427
@josemmol,Tue Apr 15 15:03:15 +0000 2014,@LiveNaasWeather therefore i assume you willl save aphids presence. Its best pest control available.,,
@PabloHidalgo27,Tue Apr 15 15:03:18 +0000 2014,"Oh dios mio, un grupo de buenorros hipstah pasando por enfrente mio? Que hago? Saco el IPhone o me los tiro?",37.9920015,-1.131464
@SilviababyBaby,Tue Apr 15 15:03:21 +0000 2014,Vaya tardee,38.051430200000006,-1.2115165
@WendiSmile,Tue Apr 15 15:03:21 +0000 2014,Si los muebles hablasen diran que odian los gases que expulsas desde tu culo.,37.967814700000005,-1.1243891000000001
@Isabelperezmoya,Tue Apr 15 15:03:41 +0000 2014,"""@Guysoverdose: Zack Efron #MTVMovieAwards  http://t.co/iBVnFitiMD""@Cris_sml",37.9853843,-1.1341695
@JorgLinux,Tue Apr 15 15:04:12 +0000 2014,"La civilizacin Occidental? Bueno, sera una excelente idea.",38.0002874,-1.1478761999999998
@CarmeeenAlmagro,Tue Apr 15 15:04:19 +0000 2014, http://t.co/Ascip5QcFC,37.84721079999999,-0.9437493
@MiguelPtas13,Tue Apr 15 15:04:25 +0000 2014,"Pa echar un polvo, no necesitas tener a ningun tonto a tu lado, tampoco necesitas  a nadie para vivir y mejor sola que mal acompaada.",37.9998826,-1.1523819
@cibercharlie25,Tue Apr 15 15:04:35 +0000 2014,@javitopintoyt oye hybrido puede ser de diferente liga pero mismo pais?,,
@Yleniajimenezg,Tue Apr 15 15:04:38 +0000 2014,Amo a mi abuela,37.9654211,-1.1217018
@beatrizGC4,Tue Apr 15 15:04:46 +0000 2014,"@AdriSchez94 asi me gusta que te aprendas mis frases, ten en cuenta que a mi me van mas los blancos pero hare una excepcion jaja",37.8182954,-1.0773741000000001
@InmaF,Tue Apr 15 15:04:51 +0000 2014,@sientelaroja y los q no aparecen en la foto...,37.9996705,-1.1777892
@NuRiAsAnChEz__,Tue Apr 15 15:05:17 +0000 2014,"@JGzlezz ejem, ejem yo no!! @PazDiazAbogada",38.0077652,-1.1296282
@VictorGuindo,Tue Apr 15 15:05:36 +0000 2014,@antonneve @socialESP Gracias por compartir ;),,
@VictorGuindo,Tue Apr 15 15:06:04 +0000 2014,"A lijar a lijar, pollo para cenar! #Taller #Feler #HardWork",,
@WendiSmile,Tue Apr 15 15:06:05 +0000 2014,Dame las gracias despus.,37.96782460000001,-1.1243856
@MiguelPtas13,Tue Apr 15 15:06:26 +0000 2014,"Eres lo que siempre quise tener, pero lo que nunca tendre no hay ""peros"" que valgan lo que realmente no vale eres tu, ya lo demostraste.",37.9729637,-1.1201538
@LorenaMC98,Tue Apr 15 15:06:53 +0000 2014,Toca tarde de running con @VeriitoCasanova @irene_c_4 @Carmeen1310  ,37.9757357,-1.1023622
@AinhoaEMiralles,Tue Apr 15 15:06:57 +0000 2014,"Esto va viento en popa: lijado, enmasillado, imprimado, lijado.... Queda ms lija y pintura @vespaclubmurcia http://t.co/ck5XmVoOTX",37.9424643,-1.11489878
@fidemamorisveru,Tue Apr 15 15:07:09 +0000 2014,"@dlacalle Europa no puede esperar a que EEUU sea el GUARDIAN DE TODO, entre Obama y el buenismo europeo UCRANIA ESTA VENDIDA",,
@cibercharlie25,Tue Apr 15 15:07:18 +0000 2014,"@javitopintoyt es q he hecho por un lado brasil por otro italiano y solo dos coinciden en club, con ese puedo?",,
@69Rikifriki,Tue Apr 15 15:07:27 +0000 2014,Con La Gorra Empeta... engo flow ft Yomo,37.9835547,-1.0626978999999999
@Isabelperezmoya,Tue Apr 15 15:07:33 +0000 2014,@Cris_sml voy a tener que ir a fregar el suelo debajo de tu silla eh jajaja,37.9853843,-1.1341695
@Adrix666,Tue Apr 15 15:07:46 +0000 2014,Borrachera mxima en Murcia a las 5 de la tarde!!! Esto si son vacaciones...,37.985271399999995,-1.1316883
@LuciMontesinos1,Tue Apr 15 15:08:11 +0000 2014,Con @Alba_21M que toca quemar nubes http://t.co/FDZ6A00cnm,38.0304604,-1.1263514
@moi6_oviedo,Tue Apr 15 15:08:50 +0000 2014,No siento un pie....:((,37.99294520000001,-1.1040938
@mininekoshia,Tue Apr 15 15:09:04 +0000 2014,"Con la pregunta de ""Cmo ocultar un cuerpo muerto?"", Google recomienda que es mejor  venderlo.",38.0016934,-1.0957441
@vespaclubmurcia,Tue Apr 15 15:09:04 +0000 2014,@AinhoaEMiralles @EmilioBalsalobr ya os queda menos para terminar esa @vespa_es sper! Nos tenis a todos intrigados esperando el resultado,37.94223264,-1.11501451
@Bea14LY,Tue Apr 15 15:09:13 +0000 2014,@SandritaSevi97 Ains. No me plagieis xdd,,
@emily_b_o,Tue Apr 15 15:09:31 +0000 2014,La verdadera amistad puede tener comas pero nunca un punto final,38.0587342,-1.2052450000000001
@flexConexion,Tue Apr 15 15:09:32 +0000 2014,Tomorrow in @EspacioPatico Talking time! How good or bad is it? Come and have a good time!,,
@Scumm007,Tue Apr 15 15:10:00 +0000 2014,"Esos que vas presumiendo de ser ""anti"" en la vida, lo que sois es antihiginicos para la convivencia. De nada",38.0644427,-1.2066116000000002
@Carmen_Pastor25,Tue Apr 15 15:10:09 +0000 2014,No me puedo reir mas http://t.co/KwyPW1ymlZ,38.048891299999994,-1.2092688
@JoseMLM1982,Tue Apr 15 15:10:16 +0000 2014,"No me atormentes y abandones en twitter ... se que no puedes olvidarme, ohhh romeo!!!  #ModoIrnico",38.030631799999995,-1.1496522
@Bienvenida_21,Tue Apr 15 15:10:16 +0000 2014,Me muero de dolor ,37.99347196,-1.1451139
@cibercharlie25,Tue Apr 15 15:10:20 +0000 2014,@javitopintoyt http://t.co/LkceFlYoZR,,
@ivilison,Tue Apr 15 15:10:33 +0000 2014,"Tomorrow I'm go to barcelona, I visited the @LolyBcnIFBB, ouuu yeahhh",37.9926229,-1.1450864
@ivantrujillano8,Tue Apr 15 15:10:36 +0000 2014,Acabo de publicar una foto @ Plaza de las Flores http://t.co/NzT6eC3MPu,37.98474470000001,-1.13301703
@SarabiaAndrea,Tue Apr 15 15:10:41 +0000 2014,Que aqu lo malo en algo bueno se convierte.,38.0740133,-1.2450237
@mariajo_cl2,Tue Apr 15 15:10:55 +0000 2014,Camino a los Alczares #GoCMV,38.0684849,-1.2003412
@MiguelPtas13,Tue Apr 15 15:11:19 +0000 2014,@JuananRubioSerr ya era hora! Jajajaja me alegro tio suerte para las5 finales que te quedan!,37.9729637,-1.1201538
@amanduu24,Tue Apr 15 15:11:29 +0000 2014,"Ruuubia muchisimas felicidades, disfruta mucho de tu da y de los 17, un besiiiiiito @Mariampa15",37.9850059,-1.1306181999999998
@javierjuantur,Tue Apr 15 15:11:39 +0000 2014,Segun indica @pmarsupia 500 soldados del ejercito Ukraniano podrian haber entrado en Slovyaks con dos Helicpteros. http://t.co/S9xSxSSekg .,,
@vespaclubmurcia,Tue Apr 15 15:11:42 +0000 2014,"RT @VespaFrance: le #perenoel arrive !!! http://t.co/e7398X4Tyo @LaTraVespera sois vosotros??? Hasta en Francia sois famosos, vaya fieras!",37.9420177,-1.11505116
@tobiasftzayn,Tue Apr 15 15:11:51 +0000 2014,wno juan fra me debe mi selfie ,37.9872481,-1.1288518
@BelenSanchezMol,Tue Apr 15 15:12:00 +0000 2014,Lo peor del da es que me quitan mi @ElPrincipe_tv,,
@HijoDeAgandaur,Tue Apr 15 15:12:12 +0000 2014,Por qu me llaman chucho? ,,
@MiguelPtas13,Tue Apr 15 15:12:36 +0000 2014,"Me hiciste dao, pero nunca sere tan malo de quitarte la mano cuando necesites ayuda.",37.9998826,-1.1523819
@InesdelRioRuiz,Tue Apr 15 15:12:43 +0000 2014,El hambre y las ganas de comer.,37.9936644,-1.1187746
@JoseConesa13,Tue Apr 15 15:12:44 +0000 2014,Ahora Michel wichel 3 JAJAJAJAJA,37.990929,-1.1000843
@LauritaOfiicial,Tue Apr 15 15:12:52 +0000 2014,Amos a andar ya pa los garres a estar con mis nenas,37.957717200000005,-1.0797548000000001
@IsabelAtenza,Tue Apr 15 15:12:52 +0000 2014,Y este calor es normal?,37.9802266,-1.2037616000000002
@DOCTOURMUS,Tue Apr 15 15:12:56 +0000 2014,@fahadshebani1   5/5     :),,
@hadjer_bila,Tue Apr 15 15:13:12 +0000 2014,leaten to jhon cina new song it's so hate,,
@TarynVella_x,Tue Apr 15 15:13:17 +0000 2014,@tillyblue1996 who?,37.88020089,-0.95625403
@MeteoSangonera,Tue Apr 15 15:13:45 +0000 2014,"#Sangonera 17:13:45h  Temperatura 27,3C  Viento 20,8km/h SE  Presion 1020,4mb  Lluvia hoy 0,0mm  Humedad 29%  http://t.co/EVeHox9Q7u",37.93527778,-1.19861111
@PaulaParpi,Tue Apr 15 15:13:45 +0000 2014,"Voy a morir,lo veo",37.9867408,-1.1350248
@TaniaGa58752568,Tue Apr 15 15:13:58 +0000 2014,Soy mas orgullosa...,37.9992541,-1.0972366000000002
@franwe93,Tue Apr 15 15:14:33 +0000 2014,"@Sole_Jackson777 joe, qu guapo est el videoclip u pero no hace falta que pases estas canciones xD la verdad es que prefiero alegres jaja",,
@oidea_,Tue Apr 15 15:14:35 +0000 2014,"Nosotros le damos mucha importancia a la formacin del deportista, te invitamos a visitar nuestra web http://t.co/jnNLDY9ykz #MPD",,
@moi6_oviedo,Tue Apr 15 15:14:48 +0000 2014,Hostia puta calor que hace aqui fuera,37.99373320000001,-1.1029308
@JodidoRecuerd0,Tue Apr 15 15:15:27 +0000 2014,"""@Piluuu07_: 'Y fin' http://t.co/EGiUz8VyYl""",37.96644129999999,-1.118971
@willyaycartC,Tue Apr 15 15:15:33 +0000 2014,@josescribano55 jajajajaja asqueroso el rbitro jose mara le he dicho de to,37.99169756,-1.13360758
@DOCTOURMUS,Tue Apr 15 15:15:35 +0000 2014,@s0544044237  ,,
@_ene1997,Tue Apr 15 15:15:43 +0000 2014,@_eloperez QUE NO ES MI CUMPLE. Malas amigas... Os quedais sin regalo de NY,38.03654842,-1.03561079
@TamaraLpez4,Tue Apr 15 15:15:45 +0000 2014,Con el tiempo todo cambia... #DePeques... http://t.co/8vvw8jfU3z,37.9419141,-1.1182963
@JoseConesa13,Tue Apr 15 15:15:52 +0000 2014,No dejes para hoy lo que puedes hacer maana #ConsejoDeLaVida,37.990929,-1.1000843
@Fededearce,Tue Apr 15 15:15:57 +0000 2014,Os ha pasado que dormis una siedta de dos horas y os despertais super contentos y sin sueo? No? A mi tampoco,38.0535578,-1.2137848999999998
@hadjer_bila,Tue Apr 15 15:15:58 +0000 2014,i love egcay song it's so so beautifule,,
@Isa_Rubio16,Tue Apr 15 15:16:31 +0000 2014,alguien quiere salir est noche por Murcia  ?,37.9810585,-1.1306241000000001
@SadyScream,Tue Apr 15 15:16:36 +0000 2014,Ay va... http://t.co/QNu2wzh1EF,38.0352646,-1.1491163
@DOCTOURMUS,Tue Apr 15 15:16:44 +0000 2014,  5 / 5               #_   # @DOCTOURMUS  #,,
@martacoll12,Tue Apr 15 15:16:46 +0000 2014,Alguien sabe donde esta river island??? ,38.1016464,-1.1852471000000002
@laura_puche01,Tue Apr 15 15:16:50 +0000 2014,"T solico la estas cagando,makina que es lo que eres.",37.9764866,-1.1464348999999998
@marysoolur15,Tue Apr 15 15:16:59 +0000 2014,Puta vida tt,37.9880881,-1.1242291000000002
@SadyScream,Tue Apr 15 15:17:13 +0000 2014,Mi RT xDDD Pues no me ha gustado el local ~.~,38.0352646,-1.1491163
@mariajg18,Tue Apr 15 15:17:18 +0000 2014,Que calor por dioooos ,37.975181799999994,-1.136464
@KeeniaaSancheez,Tue Apr 15 15:17:25 +0000 2014,Vamos a cambiarnos:3,37.9194433,-1.2082573
@9alex18,Tue Apr 15 15:17:33 +0000 2014,Marchas Dignidad y duros enfrentamientos con poli: http://t.co/NO04C4iME2,37.992208000000005,-1.1236046999999998
@inesmunoz8,Tue Apr 15 15:17:34 +0000 2014,@ArielVanDeKamp Thanks! &lt;3,,
@PabloHidalgo27,Tue Apr 15 15:17:37 +0000 2014,"""En estos tiempos duros, de futuros oscuros, yo busco tu calor""",37.9921813,-1.1317371
@Maria_Barcelo03,Tue Apr 15 15:17:49 +0000 2014,@MariaEspinosa00: Feicas @nuriahiidalgo @Maria_Barcelo03 http://t.co/32BKDCr8ZJ,37.9400369,-1.14927956
@Maria_Barcelo03,Tue Apr 15 15:17:53 +0000 2014,@MariaEspinosa00: Las quiero @nuriahiidalgo @Maria_Barcelo03 http://t.co/deGSPeZs3a,37.9400369,-1.14927956
@SadyScream,Tue Apr 15 15:18:12 +0000 2014,@Troofox_ en un centro comercial me vas a decir t cmo,38.036240299999996,-1.1361678999999998
@Alba_Abellan34,Tue Apr 15 15:18:17 +0000 2014,Jode ver que esa sonrsa ya no es tuya.,38.0333722,-1.2015893
@moi6_oviedo,Tue Apr 15 15:18:18 +0000 2014,Hace aire pero el aire esta caliente!!,37.993252399999996,-1.1023969999999998
@Yaiza_Riquelme,Tue Apr 15 15:18:27 +0000 2014,"De lejos pareces tonto, de cerca lo eres",37.98713529999999,-1.1324636000000001
@JorgLinux,Tue Apr 15 15:18:43 +0000 2014,Cuando el roble se tala todo el bosque resuena en su cada pero un centenar de bellotas se siembran en silencio por una brisa que no se nota,38.000196700000004,-1.1474548
@franmtg17,Tue Apr 15 15:18:44 +0000 2014,Culo de gato enano http://t.co/DMCkUqPrEB,38.022141299999994,-1.1359531
@lolesLM,Tue Apr 15 15:18:48 +0000 2014,"@Lilykessler gracias, solo tomo vacaciones del trabajo remunerado, el otro..... al ataqueeeeeeeee, donde pongo el wsp consigo la nota, jaja",,
@PabloHidalgo27,Tue Apr 15 15:18:53 +0000 2014,Que mal me veo jajajajaja,37.9921813,-1.1317371
@franwe93,Tue Apr 15 15:19:23 +0000 2014,@Sole_Jackson777 jajajaja molar mola xD,,
@rebecarceles23,Tue Apr 15 15:19:54 +0000 2014,Pues vamos a ver si salimos un rato ,37.960617,-1.1259659
@Natalia_AnB,Tue Apr 15 15:20:09 +0000 2014,Enrique Iglesias - El Perdedor (Pop) ft. Marco An: http://t.co/FE9XerjBA6,37.977507200000005,-1.1968943
@laura_puche01,Tue Apr 15 15:20:17 +0000 2014,Me estan enpezando a dejar de importa muchas personas..,37.9764866,-1.1464348999999998
@Luciia_Mus,Tue Apr 15 15:20:19 +0000 2014,"Que cochino, no se corta las uas...",38.0493541,-1.0091565999999998
@Mariia__14,Tue Apr 15 15:20:27 +0000 2014,Puues aquuui en la biblio con la prima &lt;14 @Sheilaa_14,38.0580676,-1.2063145
@ElenaaThompsoon,Tue Apr 15 15:20:33 +0000 2014,"@Esterdms99: Muchisimas felicidades mi amorr todo dicho por wp disfruta de tu dia, te quiero mil reina     http://t.co/RWV4q7JirS",38.00015696,-1.14018019
@ElenaaThompsoon,Tue Apr 15 15:20:41 +0000 2014,@Esterdms99 demasiado grande reina,38.00015696,-1.14018019
@evamariaperez11,Tue Apr 15 15:20:54 +0000 2014,A si es como demostrais lo que os importamos,38.04023529999999,-1.2102612
@rainbowtini,Tue Apr 15 15:21:00 +0000 2014,holaaaaaaaaaaaaaaaa,,
@kidrauhlsrz,Tue Apr 15 15:21:12 +0000 2014,@b0yhoran eu,,
@SadyScream,Tue Apr 15 15:21:16 +0000 2014,A mi me dais mil euros y me compro todo primark. http://t.co/PYRvGKGx2m,38.0464808,-1.1251501
@Bea14LY,Tue Apr 15 15:21:55 +0000 2014,https://t.co/hTwCx7oQ5A ahdajhsdah *__*,,
@danielrb_18,Tue Apr 15 15:21:58 +0000 2014,:D perfectos http://t.co/3spmipokIX,38.05285786,-1.21164388
@_Angeluski,Tue Apr 15 15:22:01 +0000 2014,Me apetecen pipassss,37.976538,-1.1322128
@TamaraLpez4,Tue Apr 15 15:22:10 +0000 2014,"Odio esta parte de la peli... #RecuerdosInfancia http://t.co/0sDnP0gSYE""",37.9419156,-1.1182907
@DOCTOURMUS,Tue Apr 15 15:22:21 +0000 2014,"Sometimes you just cant tell someone how you feel, you can never really find the right words to make them understand.",,
@PabloHidalgo27,Tue Apr 15 15:22:33 +0000 2014,"""Afortunado es el hombre que no sepa lo que es capaz de hacer por hambre""",37.9921813,-1.1317371
@SadyScream,Tue Apr 15 15:22:33 +0000 2014,Me queda un 3% de batera. Murome.,38.0626417,-1.1085283000000001
@EmigdioTormo,Tue Apr 15 15:22:37 +0000 2014,Un montn de aos nos contemplan... http://t.co/Yfm2LWjeRM,37.992059000000005,-1.13229899
@murcia10,Tue Apr 15 15:22:42 +0000 2014,Relaxing cup and caf con leche whit Duquesa de Alba. http://t.co/GxjooWKlu3,37.970032,-1.1251191
@OMAR_BENIAJAN,Tue Apr 15 15:22:57 +0000 2014,@JOSEMIC1 Loco cuando quieras magra me lo dices...,37.97804787,-1.07277721
@Javierlujan98,Tue Apr 15 15:23:07 +0000 2014,This is murcia http://t.co/kp2JqdwUQI,37.983352200000006,-1.134392
@MateoRdaza,Tue Apr 15 15:23:08 +0000 2014,"Me toca cambiar de numero por acoso sexual, Buena.",,
@SadyScream,Tue Apr 15 15:23:14 +0000 2014,"Nueva Condomina cada vez va peor. Si no fuera por Game, Fnac y Primark estaba muerto.",38.0626417,-1.1085283000000001
@moi6_oviedo,Tue Apr 15 15:23:22 +0000 2014,Puta calor me agobia,37.992513200000005,-1.0958543
@beatrizGC4,Tue Apr 15 15:23:50 +0000 2014,"A veces hay que arriesgarse a hacer cosas nuevas. Si aciertas ser tu recompensa, si te equivocas ser una leccin.",37.8182841,-1.0773928999999998
@InesdelRioRuiz,Tue Apr 15 15:23:55 +0000 2014,Maquiavelo - Natos y Waor,37.993651799999995,-1.1188022
@kidrauhlsrz,Tue Apr 15 15:24:05 +0000 2014,@belibenaja quero ver :3,,
@cibercharlie25,Tue Apr 15 15:24:26 +0000 2014,@javitopintoyt ya ya es que me equivoque XD,,
@lau_peguz,Tue Apr 15 15:24:32 +0000 2014,Haciendo tratamiento de arcillas en la espalda a @ElenaMolMel jijiji,37.9844815,-1.1359208
@rainbowtini,Tue Apr 15 15:24:41 +0000 2014,@firststoessel como estas???,,
@AntonioRP27,Tue Apr 15 15:24:45 +0000 2014,Dius!!,37.94284197,-1.12790956
@beatrizGC4,Tue Apr 15 15:24:58 +0000 2014,"""@JdeJodido: Los pelos de punta: http://t.co/rIyL3SQjTH""",37.8182667,-1.0773414
@ExsaRocio,Tue Apr 15 15:25:01 +0000 2014,Sis-cu @PachamamaBian . No te engaes! No soy nada de este mundo. :) Y si te raptar a ti y a mi Megabro @AdrianArgu y OS traere a Murcia.,38.008165399999996,-1.1508976
@laura_puche01,Tue Apr 15 15:25:23 +0000 2014,"Te lo tienes bastante creido,eh.",37.9764866,-1.1464348999999998
@beatrizGC4,Tue Apr 15 15:25:25 +0000 2014,@AdriSchez94 jaja si como las de telegram desgraciado,37.818266799999996,-1.0773419
@daniel_sotoo,Tue Apr 15 15:25:44 +0000 2014,Mas rato a edu.Fisica,,
@silviarm18,Tue Apr 15 15:25:51 +0000 2014,'Lo importante es que la nostalgia no nos lleve a la melancola.',37.988278799999996,-1.1369011999999998
@Chaari24,Tue Apr 15 15:25:52 +0000 2014,@nereeaa_95 que bonica ainss!! Maana subo o el jueves como mucho  te lo pinki  prometo jjjj  #MisolLaMejor Jajajajajajajajja,37.9680898,-1.12101
@AntonioRP27,Tue Apr 15 15:25:56 +0000 2014,Esta tarde me voy a el Bojal a ver si esta mi padrino para que me deje la bici de carretera para subir el Garruchal.,37.94290224,-1.12791268
@malakElkhir1,Tue Apr 15 15:26:12 +0000 2014,@IrisSoussana @saidaldjazairi           ,,
@jjbamo,Tue Apr 15 15:26:40 +0000 2014,".@renfe. A los que somos de fuera nos gustara que anunciase la estacin como Murcia y no como Murcia del Carmen, que despista. Besis",37.9755396,-1.1289082000000001
@bmdominique,Tue Apr 15 15:26:46 +0000 2014,Tomorrow is the #FinalCopa del Rey! #HalaMadrid @realmadrid @CasillasWorld @SergioRamos  @XabiAlonso  @12MarceloV  @isco_alarcon,,
@JuanPeKeeper,Tue Apr 15 15:26:57 +0000 2014,http://t.co/ogomziE9Po Veenga,,
@FaanyYuseinova,Tue Apr 15 15:27:01 +0000 2014,niera  http://t.co/b30c2XyMdn,38.055854,-1.2127348
@AntonioRP27,Tue Apr 15 15:27:10 +0000 2014,Seguro q me atropellan pasando los Garres xd yo lo veo....,37.94286964,-1.12790187
@AnaGomiss,Tue Apr 15 15:27:10 +0000 2014,A qu esperas..?,37.98940397,-1.14197287
@RastaLittle,Tue Apr 15 15:27:25 +0000 2014,Mamita que temazo con mi bro @Doomingo7,37.950484499999995,-1.116252
@Anadominguez908,Tue Apr 15 15:28:11 +0000 2014,"Los que os vais a la playa, no me dais envidia... Que lo sepis ",,
@PabloHidalgo27,Tue Apr 15 15:28:14 +0000 2014,"Estoy viendo una cantidad inusual de fracasados esta tarde por Murcia, sern ellos? O ser yo?",37.9921813,-1.1317371
@Nawelacriminel,Tue Apr 15 15:28:31 +0000 2014,j'aiiiiiiiiiiiiiiiii la N,,
@Samuellopez_27,Tue Apr 15 15:28:47 +0000 2014,Enfin,37.9576334,-1.1528813
@TaniaGa58752568,Tue Apr 15 15:28:53 +0000 2014,Te voy a olvidar.,37.9992541,-1.0972366000000002
@PabloHidalgo27,Tue Apr 15 15:28:56 +0000 2014,@Albiiu camino de Murcia?,37.9921813,-1.1317371
@Kryptonitax,Tue Apr 15 15:29:24 +0000 2014,Que os follen.,38.0471527,-1.2036365
@emily_b_o,Tue Apr 15 15:29:49 +0000 2014,uno para los cien,38.0587745,-1.2052260000000001
@pauseme5,Tue Apr 15 15:30:15 +0000 2014,A currar,37.98982988,-1.13226962
@PabloHidalgo27,Tue Apr 15 15:30:16 +0000 2014,@Albiiu pero vas para Murcia?,37.9921813,-1.1317371
@SergiArtes19,Tue Apr 15 15:30:34 +0000 2014,@Davidsr93 el cine esta mas caro que la droga.,37.9957274,-1.1430982
@jpastor26,Tue Apr 15 15:30:35 +0000 2014,"Ya esta la maquina preparada para el jueves santo, #gasssss @pepereyphoto @laura86perez @mxxtremeshop @vik34tor http://t.co/Lyz0b3cYXG",38.06146703,-1.2180843000000001
@Pedro_540,Tue Apr 15 15:30:40 +0000 2014,Ya estamos en el barns,37.9859592,-1.1386569
@GraceEvans_,Tue Apr 15 15:31:05 +0000 2014,"@Humanucho_ qu yo soy peor? ya, Damon, ya.",,
@PabloHidalgo27,Tue Apr 15 15:31:16 +0000 2014,"@Albiiu curiosidad, a chuparla",37.9921813,-1.1317371
@alacidjg,Tue Apr 15 15:31:18 +0000 2014,Pues ahora con la lpsn  @Azofafia ,38.055735999999996,-1.2100921999999998
